item_id,item_name,category,item_condition,starting_price,final_price,bids_count,auction_duration,status,predicted_final_price,seller
9309,Item_9309,Electronics,New,745,1143,3,4 Days,Completed,1157,Seller_7
9310,Item_9310,Jewelry,Refurbished,469,948,14,6 Days,Completed,962,Seller_8
9311,Item_9311,Books,New,141,338,9,1 Days,Completed,347,Seller_4
9312,Item_9312,Furniture,New,242,377,15,2 Days,Completed,348,Seller_10
9313,Item_9313,Electronics,New,624,1031,5,6 Days,Completed,1022,Seller_7
9314,Item_9314,Electronics,Used,757,1134,14,3 Days,Completed,1163,Seller_7
9315,Item_9315,Gaming,Used,134,412,3,5 Days,Completed,367,Seller_6
9316,Item_9316,Art,Refurbished,721,1006,3,1 Days,Completed,1013,Seller_1
9317,Item_9317,Sports,New,439,561,4,6 Days,Completed,577,Seller_3
9318,Item_9318,Appliances,Used,176,328,20,4 Days,Completed,306,Seller_9
9319,Item_9319,Mobiles,Refurbished,235,387,1,5 Days,Completed,368,Seller_2
9320,Item_9320,Sports,Used,596,992,20,4 Days,Completed,1007,Seller_3
9321,Item_9321,Books,Used,644,711,5,1 Days,Completed,742,Seller_4
9322,Item_9322,Sports,Refurbished,688,890,9,4 Days,Completed,879,Seller_3
9323,Item_9323,Furniture,Used,338,714,20,5 Days,Completed,756,Seller_10
9324,Item_9324,Art,New,535,681,18,5 Days,Completed,662,Seller_1
9325,Item_9325,Books,Used,155,233,14,7 Days,Completed,199,Seller_4
9326,Item_9326,Furniture,Used,850,1001,8,3 Days,Completed,1026,Seller_10
9327,Item_9327,Fashion,Used,859,1172,2,5 Days,Completed,1213,Seller_5
9328,Item_9328,Furniture,Refurbished,298,449,7,1 Days,Completed,462,Seller_10
9329,Item_9329,Jewelry,New,675,899,17,3 Days,Completed,880,Seller_8
9330,Item_9330,Mobiles,Refurbished,773,1153,9,1 Days,Completed,1200,Seller_2
9331,Item_9331,Books,Refurbished,879,1258,3,6 Days,Completed,1267,Seller_4
9332,Item_9332,Gaming,Refurbished,374,674,18,1 Days,Completed,649,Seller_6
9333,Item_9333,Mobiles,Used,523,688,5,5 Days,Completed,647,Seller_2
9334,Item_9334,Electronics,New,301,575,1,6 Days,Completed,600,Seller_7
9335,Item_9335,Appliances,Refurbished,222,574,14,2 Days,Completed,578,Seller_9
9336,Item_9336,Art,Used,300,480,13,4 Days,Completed,452,Seller_1
9337,Item_9337,Books,Used,914,1017,10,2 Days,Completed,1051,Seller_4
9338,Item_9338,Electronics,Used,123,349,4,5 Days,Completed,371,Seller_7
9339,Item_9339,Electronics,Refurbished,998,1267,12,7 Days,Completed,1304,Seller_7
9340,Item_9340,Books,New,268,761,12,2 Days,Completed,715,Seller_4
9341,Item_9341,Mobiles,New,138,408,5,6 Days,Completed,386,Seller_2
9342,Item_9342,Electronics,New,500,923,3,5 Days,Completed,897,Seller_7
9343,Item_9343,Appliances,New,421,611,8,3 Days,Completed,577,Seller_9
9344,Item_9344,Jewelry,New,594,692,8,3 Days,Completed,649,Seller_8
9345,Item_9345,Sports,Refurbished,850,1222,15,3 Days,Completed,1215,Seller_3
9346,Item_9346,Jewelry,Used,380,560,7,4 Days,Completed,526,Seller_8
9347,Item_9347,Books,Refurbished,274,761,7,2 Days,Completed,786,Seller_4
9348,Item_9348,Gaming,Used,639,1137,8,3 Days,Completed,1144,Seller_6
9349,Item_9349,Mobiles,Used,815,1128,11,4 Days,Completed,1175,Seller_2
9350,Item_9350,Electronics,New,667,1035,13,7 Days,Completed,993,Seller_7
9351,Item_9351,Jewelry,Refurbished,346,785,7,2 Days,Completed,799,Seller_8
9352,Item_9352,Sports,New,869,1343,15,5 Days,Completed,1380,Seller_3
9353,Item_9353,Appliances,Refurbished,752,1067,16,2 Days,Completed,1025,Seller_9
9354,Item_9354,Electronics,New,876,1020,14,1 Days,Completed,1046,Seller_7
9355,Item_9355,Mobiles,Refurbished,450,822,6,3 Days,Completed,788,Seller_2
9356,Item_9356,Appliances,Refurbished,322,335,14,6 Days,Completed,315,Seller_9
9357,Item_9357,Gaming,Refurbished,859,1312,12,7 Days,Completed,1270,Seller_6
9358,Item_9358,Fashion,Refurbished,683,825,12,2 Days,Completed,807,Seller_5
9359,Item_9359,Electronics,New,845,1320,17,5 Days,Completed,1317,Seller_7
9360,Item_9360,Appliances,Refurbished,394,482,14,7 Days,Completed,495,Seller_9
9361,Item_9361,Furniture,New,639,1049,4,1 Days,Completed,1026,Seller_10
9362,Item_9362,Fashion,Refurbished,560,570,10,7 Days,Completed,534,Seller_5
9363,Item_9363,Furniture,New,291,395,4,2 Days,Completed,408,Seller_10
9364,Item_9364,Electronics,Refurbished,145,596,18,5 Days,Completed,588,Seller_7
9365,Item_9365,Books,Refurbished,816,1185,11,7 Days,Completed,1203,Seller_4
9366,Item_9366,Jewelry,Refurbished,882,1163,12,5 Days,Completed,1191,Seller_8
9367,Item_9367,Books,Used,549,925,12,2 Days,Completed,938,Seller_4
9368,Item_9368,Jewelry,Refurbished,295,715,20,1 Days,Completed,751,Seller_8
9369,Item_9369,Mobiles,New,703,761,13,4 Days,Completed,764,Seller_2
9370,Item_9370,Sports,New,560,979,8,4 Days,Completed,999,Seller_3
9371,Item_9371,Gaming,Used,129,166,5,2 Days,Completed,183,Seller_6
9372,Item_9372,Mobiles,Used,114,401,20,6 Days,Completed,415,Seller_2
9373,Item_9373,Appliances,Refurbished,193,637,13,2 Days,Completed,663,Seller_9
9374,Item_9374,Art,New,230,520,19,7 Days,Completed,492,Seller_1
9375,Item_9375,Mobiles,Refurbished,393,510,5,3 Days,Completed,489,Seller_2
9376,Item_9376,Sports,Used,100,298,17,7 Days,Completed,336,Seller_3
9377,Item_9377,Fashion,Used,825,903,16,4 Days,Completed,904,Seller_5
9378,Item_9378,Furniture,Used,350,519,3,4 Days,Completed,519,Seller_10
9379,Item_9379,Electronics,Used,328,611,1,6 Days,Completed,634,Seller_7
9380,Item_9380,Furniture,New,313,585,3,2 Days,Completed,598,Seller_10
9381,Item_9381,Jewelry,Refurbished,899,1353,15,5 Days,Completed,1323,Seller_8
9382,Item_9382,Electronics,New,878,1140,5,7 Days,Completed,1152,Seller_7
9383,Item_9383,Electronics,Refurbished,141,268,4,3 Days,Completed,245,Seller_7
9384,Item_9384,Sports,New,926,1200,12,6 Days,Completed,1212,Seller_3
9385,Item_9385,Mobiles,Used,721,820,3,4 Days,Completed,830,Seller_2
9386,Item_9386,Books,Refurbished,244,434,17,5 Days,Completed,409,Seller_4
9387,Item_9387,Appliances,Used,870,989,5,5 Days,Completed,1018,Seller_9
9388,Item_9388,Appliances,New,491,535,19,7 Days,Completed,493,Seller_9
9389,Item_9389,Mobiles,Refurbished,823,982,9,3 Days,Completed,1001,Seller_2
9390,Item_9390,Sports,Used,122,136,3,4 Days,Completed,104,Seller_3
9391,Item_9391,Art,Refurbished,643,714,7,5 Days,Completed,756,Seller_1
9392,Item_9392,Jewelry,Used,465,540,8,5 Days,Completed,509,Seller_8
9393,Item_9393,Mobiles,Used,135,255,1,3 Days,Completed,260,Seller_2
9394,Item_9394,Sports,Used,521,555,8,2 Days,Completed,571,Seller_3
9395,Item_9395,Appliances,Used,863,1123,15,7 Days,Completed,1163,Seller_9
9396,Item_9396,Gaming,New,432,860,10,4 Days,Completed,904,Seller_6
9397,Item_9397,Furniture,Refurbished,814,1141,12,7 Days,Completed,1109,Seller_10
9398,Item_9398,Electronics,Refurbished,154,529,6,4 Days,Completed,503,Seller_7
9399,Item_9399,Jewelry,New,654,962,7,4 Days,Completed,921,Seller_8
9400,Item_9400,Electronics,Used,121,455,8,4 Days,Completed,503,Seller_7
9401,Item_9401,Appliances,Used,784,936,13,2 Days,Completed,912,Seller_9
9402,Item_9402,Gaming,New,243,581,14,7 Days,Completed,581,Seller_6
9403,Item_9403,Fashion,Refurbished,636,716,18,4 Days,Completed,765,Seller_5
9404,Item_9404,Sports,Used,589,872,1,5 Days,Completed,839,Seller_3
9405,Item_9405,Electronics,Refurbished,155,330,3,4 Days,Completed,300,Seller_7
9406,Item_9406,Jewelry,Used,955,1029,1,1 Days,Completed,989,Seller_8
9407,Item_9407,Jewelry,New,699,924,10,7 Days,Completed,900,Seller_8
9408,Item_9408,Furniture,New,911,1322,18,7 Days,Completed,1276,Seller_10
9409,Item_9409,Books,New,121,585,2,3 Days,Completed,580,Seller_4
9410,Item_9410,Electronics,Used,423,876,1,5 Days,Completed,877,Seller_7
9411,Item_9411,Electronics,Used,891,1054,3,3 Days,Completed,1081,Seller_7
9412,Item_9412,Art,Refurbished,803,1208,8,5 Days,Completed,1192,Seller_1
9413,Item_9413,Art,Refurbished,754,1175,12,2 Days,Completed,1149,Seller_1
9414,Item_9414,Art,Used,424,772,16,6 Days,Completed,799,Seller_1
9415,Item_9415,Mobiles,Used,465,763,16,6 Days,Completed,732,Seller_2
9416,Item_9416,Furniture,Used,125,557,13,7 Days,Completed,591,Seller_10
9417,Item_9417,Furniture,New,989,1022,3,3 Days,Completed,1046,Seller_10
9418,Item_9418,Sports,Refurbished,478,535,6,3 Days,Completed,531,Seller_3
9419,Item_9419,Appliances,Used,548,968,13,7 Days,Completed,939,Seller_9
9420,Item_9420,Books,Refurbished,890,1209,10,2 Days,Completed,1185,Seller_4
9421,Item_9421,Sports,Used,107,119,18,7 Days,Completed,114,Seller_3
9422,Item_9422,Furniture,Refurbished,688,805,17,3 Days,Completed,830,Seller_10
9423,Item_9423,Books,New,846,898,20,7 Days,Completed,935,Seller_4
9424,Item_9424,Gaming,Refurbished,121,218,18,6 Days,Completed,226,Seller_6
9425,Item_9425,Gaming,Used,252,528,10,6 Days,Completed,523,Seller_6
9426,Item_9426,Art,Refurbished,692,831,13,7 Days,Completed,860,Seller_1
9427,Item_9427,Jewelry,Used,833,870,10,7 Days,Completed,837,Seller_8
9428,Item_9428,Sports,New,328,347,2,6 Days,Completed,377,Seller_3
9429,Item_9429,Books,Refurbished,152,492,6,2 Days,Completed,542,Seller_4
9430,Item_9430,Art,Used,786,1128,8,3 Days,Completed,1167,Seller_1
9431,Item_9431,Sports,New,773,1232,16,7 Days,Completed,1205,Seller_3
9432,Item_9432,Gaming,Used,296,443,7,7 Days,Completed,396,Seller_6
9433,Item_9433,Gaming,Used,788,1077,8,3 Days,Completed,1115,Seller_6
9434,Item_9434,Appliances,Refurbished,984,1254,9,3 Days,Completed,1208,Seller_9
9435,Item_9435,Jewelry,New,674,839,19,4 Days,Completed,846,Seller_8
9436,Item_9436,Furniture,Refurbished,382,779,11,4 Days,Completed,741,Seller_10
9437,Item_9437,Jewelry,New,532,776,3,5 Days,Completed,747,Seller_8
9438,Item_9438,Sports,New,992,1286,10,3 Days,Completed,1318,Seller_3
9439,Item_9439,Art,Refurbished,395,718,9,2 Days,Completed,685,Seller_1
9440,Item_9440,Appliances,New,261,700,10,7 Days,Completed,670,Seller_9
9441,Item_9441,Books,Refurbished,805,1110,16,1 Days,Completed,1129,Seller_4
9442,Item_9442,Jewelry,Used,719,1030,20,2 Days,Completed,1031,Seller_8
9443,Item_9443,Fashion,Refurbished,945,1185,8,3 Days,Completed,1149,Seller_5
9444,Item_9444,Jewelry,Used,569,974,15,5 Days,Completed,970,Seller_8
9445,Item_9445,Jewelry,New,344,365,9,3 Days,Completed,373,Seller_8
9446,Item_9446,Electronics,New,117,196,2,5 Days,Completed,151,Seller_7
9447,Item_9447,Mobiles,Refurbished,361,752,4,2 Days,Completed,779,Seller_2
9448,Item_9448,Furniture,Used,110,508,12,2 Days,Completed,487,Seller_10
9449,Item_9449,Gaming,Refurbished,811,1113,19,5 Days,Completed,1101,Seller_6
9450,Item_9450,Fashion,Used,358,373,6,7 Days,Completed,368,Seller_5
9451,Item_9451,Electronics,Used,182,587,15,2 Days,Completed,585,Seller_7
9452,Item_9452,Appliances,Used,546,851,3,1 Days,Completed,888,Seller_9
9453,Item_9453,Gaming,Refurbished,684,702,12,1 Days,Completed,678,Seller_6
9454,Item_9454,Art,Refurbished,296,746,6,6 Days,Completed,720,Seller_1
9455,Item_9455,Art,Used,535,949,1,5 Days,Completed,982,Seller_1
9456,Item_9456,Electronics,Refurbished,855,1291,14,1 Days,Completed,1280,Seller_7
9457,Item_9457,Gaming,New,342,591,4,1 Days,Completed,570,Seller_6
9458,Item_9458,Mobiles,Used,638,962,14,6 Days,Completed,977,Seller_2
9459,Item_9459,Fashion,Used,498,694,7,5 Days,Completed,681,Seller_5
9460,Item_9460,Sports,New,930,1426,12,1 Days,Completed,1462,Seller_3
9461,Item_9461,Appliances,Used,809,1068,20,3 Days,Completed,1069,Seller_9
9462,Item_9462,Jewelry,Refurbished,292,484,8,1 Days,Completed,465,Seller_8
9463,Item_9463,Electronics,New,917,1145,17,4 Days,Completed,1124,Seller_7
9464,Item_9464,Jewelry,New,236,582,11,5 Days,Completed,557,Seller_8
9465,Item_9465,Books,Used,941,1301,10,1 Days,Completed,1273,Seller_4
9466,Item_9466,Jewelry,Refurbished,735,1073,16,3 Days,Completed,1089,Seller_8
9467,Item_9467,Appliances,New,183,306,4,4 Days,Completed,293,Seller_9
9468,Item_9468,Furniture,Refurbished,846,885,9,7 Days,Completed,837,Seller_10
9469,Item_9469,Electronics,Used,968,1061,17,6 Days,Completed,1086,Seller_7
9470,Item_9470,Appliances,Refurbished,293,609,8,2 Days,Completed,570,Seller_9
9471,Item_9471,Fashion,Used,438,726,12,1 Days,Completed,760,Seller_5
9472,Item_9472,Sports,New,856,1262,16,5 Days,Completed,1261,Seller_3
9473,Item_9473,Jewelry,Used,121,393,7,5 Days,Completed,353,Seller_8
9474,Item_9474,Sports,Used,134,373,1,4 Days,Completed,379,Seller_3
9475,Item_9475,Mobiles,Refurbished,567,721,4,2 Days,Completed,690,Seller_2
9476,Item_9476,Fashion,Refurbished,334,367,9,7 Days,Completed,376,Seller_5
9477,Item_9477,Jewelry,Refurbished,646,957,7,2 Days,Completed,951,Seller_8
9478,Item_9478,Jewelry,New,825,1117,20,6 Days,Completed,1167,Seller_8
9479,Item_9479,Sports,Refurbished,494,909,2,2 Days,Completed,921,Seller_3
9480,Item_9480,Appliances,New,464,589,11,7 Days,Completed,566,Seller_9
9481,Item_9481,Jewelry,New,901,970,14,4 Days,Completed,967,Seller_8
9482,Item_9482,Furniture,Used,769,814,10,1 Days,Completed,791,Seller_10
9483,Item_9483,Books,New,914,1332,14,3 Days,Completed,1330,Seller_4
9484,Item_9484,Sports,New,326,742,7,1 Days,Completed,772,Seller_3
9485,Item_9485,Sports,New,596,1029,13,6 Days,Completed,1035,Seller_3
9486,Item_9486,Mobiles,Used,802,846,14,2 Days,Completed,896,Seller_2
9487,Item_9487,Gaming,New,212,312,9,7 Days,Completed,268,Seller_6
9488,Item_9488,Appliances,New,166,552,4,1 Days,Completed,504,Seller_9
9489,Item_9489,Gaming,New,321,396,15,3 Days,Completed,418,Seller_6
9490,Item_9490,Jewelry,Used,312,484,16,5 Days,Completed,498,Seller_8
9491,Item_9491,Appliances,Refurbished,800,854,5,5 Days,Completed,838,Seller_9
9492,Item_9492,Fashion,Refurbished,114,600,8,4 Days,Completed,639,Seller_5
9493,Item_9493,Fashion,New,359,425,1,3 Days,Completed,395,Seller_5
9494,Item_9494,Furniture,Used,680,845,4,7 Days,Completed,825,Seller_10
9495,Item_9495,Furniture,New,747,1219,4,2 Days,Completed,1203,Seller_10
9496,Item_9496,Electronics,Used,730,1152,9,2 Days,Completed,1142,Seller_7
9497,Item_9497,Fashion,New,506,576,5,3 Days,Completed,543,Seller_5
9498,Item_9498,Art,New,747,935,3,2 Days,Completed,971,Seller_1
9499,Item_9499,Sports,Used,112,258,14,1 Days,Completed,266,Seller_3
9500,Item_9500,Gaming,Used,865,998,20,2 Days,Completed,978,Seller_6
9501,Item_9501,Fashion,Refurbished,669,692,7,7 Days,Completed,660,Seller_5
9502,Item_9502,Electronics,Used,131,217,15,7 Days,Completed,233,Seller_7
9503,Item_9503,Furniture,Used,626,1042,9,2 Days,Completed,1037,Seller_10
9504,Item_9504,Art,New,690,1046,16,4 Days,Completed,1048,Seller_1
9505,Item_9505,Jewelry,Refurbished,438,633,15,1 Days,Completed,636,Seller_8
9506,Item_9506,Jewelry,Refurbished,734,893,7,6 Days,Completed,895,Seller_8
9507,Item_9507,Appliances,Used,736,864,13,5 Days,Completed,850,Seller_9
9508,Item_9508,Books,Refurbished,225,437,16,7 Days,Completed,446,Seller_4
9509,Item_9509,Electronics,Used,519,840,18,7 Days,Completed,829,Seller_7
9510,Item_9510,Gaming,Used,636,661,14,1 Days,Completed,710,Seller_6
9511,Item_9511,Books,New,142,484,17,4 Days,Completed,434,Seller_4
9512,Item_9512,Gaming,Refurbished,887,1055,3,1 Days,Completed,1047,Seller_6
9513,Item_9513,Mobiles,Refurbished,982,1080,4,7 Days,Completed,1091,Seller_2
9514,Item_9514,Gaming,New,625,791,16,1 Days,Completed,777,Seller_6
9515,Item_9515,Gaming,Used,202,573,14,3 Days,Completed,557,Seller_6
9516,Item_9516,Books,New,149,594,2,3 Days,Completed,549,Seller_4
9517,Item_9517,Jewelry,Refurbished,631,662,4,1 Days,Completed,707,Seller_8
9518,Item_9518,Fashion,New,101,303,1,3 Days,Completed,276,Seller_5
9519,Item_9519,Furniture,New,845,867,13,7 Days,Completed,826,Seller_10
9520,Item_9520,Appliances,New,778,1033,4,7 Days,Completed,1080,Seller_9
9521,Item_9521,Sports,Refurbished,112,531,9,1 Days,Completed,537,Seller_3
9522,Item_9522,Appliances,Used,705,1123,19,5 Days,Completed,1163,Seller_9
9523,Item_9523,Sports,New,729,779,14,2 Days,Completed,769,Seller_3
9524,Item_9524,Furniture,Refurbished,259,393,12,4 Days,Completed,345,Seller_10
9525,Item_9525,Jewelry,New,530,577,1,3 Days,Completed,573,Seller_8
9526,Item_9526,Sports,Used,486,841,13,3 Days,Completed,824,Seller_3
9527,Item_9527,Gaming,New,446,739,4,3 Days,Completed,785,Seller_6
9528,Item_9528,Mobiles,Refurbished,173,561,17,2 Days,Completed,533,Seller_2
9529,Item_9529,Sports,Used,103,568,1,1 Days,Completed,571,Seller_3
9530,Item_9530,Furniture,Used,181,548,3,6 Days,Completed,578,Seller_10
9531,Item_9531,Furniture,Used,224,357,11,6 Days,Completed,375,Seller_10
9532,Item_9532,Electronics,Used,374,864,9,4 Days,Completed,846,Seller_7
9533,Item_9533,Gaming,Used,621,864,13,4 Days,Completed,904,Seller_6
9534,Item_9534,Books,New,550,655,7,1 Days,Completed,664,Seller_4
9535,Item_9535,Books,New,371,859,17,5 Days,Completed,815,Seller_4
9536,Item_9536,Electronics,Used,669,916,11,4 Days,Completed,917,Seller_7
9537,Item_9537,Electronics,Used,620,822,6,4 Days,Completed,854,Seller_7
9538,Item_9538,Furniture,New,549,592,9,7 Days,Completed,593,Seller_10
9539,Item_9539,Books,New,452,845,16,4 Days,Completed,803,Seller_4
9540,Item_9540,Fashion,Refurbished,831,1225,14,7 Days,Completed,1268,Seller_5
9541,Item_9541,Sports,Used,412,452,8,6 Days,Completed,406,Seller_3
9542,Item_9542,Furniture,New,427,479,13,4 Days,Completed,517,Seller_10
9543,Item_9543,Art,New,352,812,16,6 Days,Completed,771,Seller_1
9544,Item_9544,Sports,New,994,1388,10,6 Days,Completed,1437,Seller_3
9545,Item_9545,Books,Used,761,822,10,7 Days,Completed,846,Seller_4
9546,Item_9546,Appliances,Refurbished,895,1234,6,2 Days,Completed,1272,Seller_9
9547,Item_9547,Art,Used,618,878,11,2 Days,Completed,890,Seller_1
9548,Item_9548,Mobiles,Refurbished,221,639,7,2 Days,Completed,678,Seller_2
9549,Item_9549,Gaming,Used,388,581,19,5 Days,Completed,597,Seller_6
9550,Item_9550,Gaming,Used,286,755,8,2 Days,Completed,764,Seller_6
9551,Item_9551,Fashion,Refurbished,654,762,15,5 Days,Completed,788,Seller_5
9552,Item_9552,Art,New,341,537,20,4 Days,Completed,508,Seller_1
9553,Item_9553,Electronics,New,178,478,4,6 Days,Completed,429,Seller_7
9554,Item_9554,Furniture,Used,737,946,7,7 Days,Completed,933,Seller_10
9555,Item_9555,Jewelry,Refurbished,169,186,4,6 Days,Completed,179,Seller_8
9556,Item_9556,Jewelry,Refurbished,767,1035,20,7 Days,Completed,1003,Seller_8
9557,Item_9557,Appliances,Refurbished,656,967,3,7 Days,Completed,923,Seller_9
9558,Item_9558,Appliances,Refurbished,405,855,5,2 Days,Completed,869,Seller_9
9559,Item_9559,Electronics,Refurbished,864,955,20,3 Days,Completed,943,Seller_7
9560,Item_9560,Sports,Refurbished,184,357,18,3 Days,Completed,385,Seller_3
9561,Item_9561,Appliances,Refurbished,385,827,18,2 Days,Completed,829,Seller_9
9562,Item_9562,Appliances,Used,866,1163,16,6 Days,Completed,1179,Seller_9
9563,Item_9563,Appliances,New,579,813,2,2 Days,Completed,794,Seller_9
9564,Item_9564,Electronics,New,394,757,13,2 Days,Completed,736,Seller_7
9565,Item_9565,Appliances,New,612,835,20,6 Days,Completed,854,Seller_9
9566,Item_9566,Mobiles,Used,198,583,1,1 Days,Completed,542,Seller_2
9567,Item_9567,Jewelry,Used,961,981,17,6 Days,Completed,957,Seller_8
9568,Item_9568,Mobiles,New,448,502,11,4 Days,Completed,530,Seller_2
9569,Item_9569,Appliances,Refurbished,948,1285,2,7 Days,Completed,1290,Seller_9
9570,Item_9570,Sports,New,742,1177,18,4 Days,Completed,1208,Seller_3
9571,Item_9571,Art,Used,117,186,5,2 Days,Completed,166,Seller_1
9572,Item_9572,Fashion,Refurbished,376,668,1,7 Days,Completed,682,Seller_5
9573,Item_9573,Mobiles,Used,839,1054,15,6 Days,Completed,1104,Seller_2
9574,Item_9574,Fashion,Refurbished,449,796,11,3 Days,Completed,819,Seller_5
9575,Item_9575,Mobiles,Used,838,1204,6,5 Days,Completed,1238,Seller_2
9576,Item_9576,Appliances,New,286,729,16,5 Days,Completed,711,Seller_9
9577,Item_9577,Mobiles,Refurbished,823,1160,4,6 Days,Completed,1172,Seller_2
9578,Item_9578,Jewelry,Used,922,1239,8,5 Days,Completed,1264,Seller_8
9579,Item_9579,Jewelry,Used,946,1022,3,1 Days,Completed,1048,Seller_8
9580,Item_9580,Fashion,Used,171,205,7,3 Days,Completed,167,Seller_5
9581,Item_9581,Fashion,Used,197,637,20,3 Days,Completed,648,Seller_5
9582,Item_9582,Electronics,Used,503,913,16,1 Days,Completed,938,Seller_7
9583,Item_9583,Furniture,Used,483,591,13,6 Days,Completed,609,Seller_10
9584,Item_9584,Electronics,New,101,377,1,3 Days,Completed,340,Seller_7
9585,Item_9585,Furniture,Refurbished,468,968,3,3 Days,Completed,936,Seller_10
9586,Item_9586,Fashion,Refurbished,548,1048,12,3 Days,Completed,1007,Seller_5
9587,Item_9587,Sports,Refurbished,652,1138,14,2 Days,Completed,1112,Seller_3
9588,Item_9588,Sports,New,176,220,9,6 Days,Completed,215,Seller_3
9589,Item_9589,Jewelry,New,111,223,10,4 Days,Completed,259,Seller_8
9590,Item_9590,Jewelry,New,912,1090,11,6 Days,Completed,1046,Seller_8
9591,Item_9591,Jewelry,Refurbished,986,1213,1,6 Days,Completed,1181,Seller_8
9592,Item_9592,Electronics,Refurbished,565,963,13,2 Days,Completed,951,Seller_7
9593,Item_9593,Electronics,New,931,1056,4,1 Days,Completed,1052,Seller_7
9594,Item_9594,Art,New,246,679,19,2 Days,Completed,701,Seller_1
9595,Item_9595,Jewelry,New,525,689,18,2 Days,Completed,709,Seller_8
9596,Item_9596,Books,New,169,311,18,6 Days,Completed,337,Seller_4
9597,Item_9597,Gaming,New,310,396,11,4 Days,Completed,438,Seller_6
9598,Item_9598,Gaming,Refurbished,384,449,13,6 Days,Completed,489,Seller_6
9599,Item_9599,Books,Refurbished,830,909,14,1 Days,Completed,872,Seller_4
